event,eventLabel,caborLabel,lokasiLabel,tahun
http://www.wikidata.org/entity/Q2071129,athletics at the 2012 Summer Olympics – women's 1500 metres,athletics,United Kingdom,2012
http://www.wikidata.org/entity/Q2071135,athletics at the 2012 Summer Olympics – women's 800 metres,athletics,United Kingdom,2012
http://www.wikidata.org/entity/Q2090641,athletics at the 2012 Summer Olympics – women's 5000 metres,athletics,United Kingdom,2012
http://www.wikidata.org/entity/Q1771990,athletics at the 2012 Summer Olympics – men's 3000 metres steeplechase,athletics,United Kingdom,2012
http://www.wikidata.org/entity/Q1799275,"athletics at the 2012 Summer Olympics – women's 10,000 metres",athletics,United Kingdom,2012
http://www.wikidata.org/entity/Q2001009,athletics at the 2012 Summer Olympics – women's 3000 metres steeplechase,athletics,United Kingdom,2012
http://www.wikidata.org/entity/Q2365073,2011–12 ISU Speed Skating World Cup – World Cup 4,long track speed skating,United States,2012
http://www.wikidata.org/entity/Q2365073,2011–12 ISU Speed Skating World Cup – World Cup 4,long track speed skating,United States,2012
http://www.wikidata.org/entity/Q2798329,2011–12 ISU Speed Skating World Cup – World Cup 5,long track speed skating,Norway,2012
http://www.wikidata.org/entity/Q2798329,2011–12 ISU Speed Skating World Cup – World Cup 5,long track speed skating,Norway,2012
http://www.wikidata.org/entity/Q56299091,2012 Trophée Eric Bompard - men's singles,men's singles,France,2012
http://www.wikidata.org/entity/Q56556661,2012 NHK Trophy - men's singles,men's singles,Japan,2012
http://www.wikidata.org/entity/Q56558334,2012 Rostelecom Cup - men's singles,men's singles,Russia,2012
http://www.wikidata.org/entity/Q61777347,2012 World Figure Skating Championships - men's singles,men's singles,France,2012
http://www.wikidata.org/entity/Q61777366,2012 World Figure Skating Championships - ladies' singles,ladies' singles,France,2012
http://www.wikidata.org/entity/Q61777381,2012 World Figure Skating Championships - pair skating,pair skating,France,2012
http://www.wikidata.org/entity/Q61777390,2012 World Figure Skating Championships - ice dancing,ice dance,France,2012
http://www.wikidata.org/entity/Q61867020,2012 European Figure Skating Championships - men's singles,men's singles,United Kingdom,2012
http://www.wikidata.org/entity/Q61867023,2012 European Figure Skating Championships - ladies' singles,ladies' singles,United Kingdom,2012
http://www.wikidata.org/entity/Q61867027,2012 European Figure Skating Championships - pair skating,pair skating,United Kingdom,2012
http://www.wikidata.org/entity/Q61867032,2012 European Figure Skating Championships - ice dancing,ice dance,United Kingdom,2012
http://www.wikidata.org/entity/Q56255575,2012–2013 Grand Prix of Figure Skating Final - men's singles,men's singles,Russia,2012
http://www.wikidata.org/entity/Q56257593,2012 Skate America - men's singles,men's singles,United States,2012
http://www.wikidata.org/entity/Q56259047,2012 Skate Canada International - men's singles,men's singles,Canada,2012
http://www.wikidata.org/entity/Q56277416,2012 Cup of China - men's singles,men's singles,People's Republic of China,2012
http://www.wikidata.org/entity/Q61983414,2012 Four Continents Figure Skating Championships - men's singles,men's singles,United States,2012
http://www.wikidata.org/entity/Q61983420,2012 Four Continents Figure Skating Championships - ladies' singles,ladies' singles,United States,2012
http://www.wikidata.org/entity/Q61983429,2012 Four Continents Figure Skating Championships - pair skating,pair skating,United States,2012
http://www.wikidata.org/entity/Q61983433,2012 Four Continents Figure Skating Championships - ice dancing,ice dance,United States,2012
http://www.wikidata.org/entity/Q62051343,2012–2013 Grand Prix of Figure Skating Final - ladies' singles,ladies' singles,Russia,2012
http://www.wikidata.org/entity/Q62051348,2012–2013 Grand Prix of Figure Skating Final - pair skating,pair skating,Russia,2012
http://www.wikidata.org/entity/Q62051352,2012–2013 Grand Prix of Figure Skating Final - ice dancing,ice dance,Russia,2012
http://www.wikidata.org/entity/Q62051370,2012 NHK Trophy - ladies' singles,ladies' singles,Japan,2012
http://www.wikidata.org/entity/Q62051371,2012 NHK Trophy - ice dancing,ice dance,Japan,2012
http://www.wikidata.org/entity/Q62051375,2012 NHK Trophy - pair skating,pair skating,Japan,2012
http://www.wikidata.org/entity/Q62051390,2012 Trophée Eric Bompard - ladies' singles,ladies' singles,France,2012
http://www.wikidata.org/entity/Q62051393,2012 Trophée Eric Bompard - pair skating,pair skating,France,2012
http://www.wikidata.org/entity/Q62051396,2012 Trophée Eric Bompard - ice dancing,ice dance,France,2012
http://www.wikidata.org/entity/Q62051417,2012 Rostelecom Cup - ladies' singles,ladies' singles,Russia,2012
http://www.wikidata.org/entity/Q62051421,2012 Rostelecom Cup - pair skating,pair skating,Russia,2012
http://www.wikidata.org/entity/Q62051426,2012 Rostelecom Cup - ice dancing,ice dance,Russia,2012
http://www.wikidata.org/entity/Q62051442,2012 Cup of China - ladies' singles,ladies' singles,People's Republic of China,2012
http://www.wikidata.org/entity/Q62051448,2012 Cup of China - pair skating,pair skating,People's Republic of China,2012
http://www.wikidata.org/entity/Q62051450,2012 Cup of China - ice dancing,ice dance,People's Republic of China,2012
http://www.wikidata.org/entity/Q62051460,2012 Skate Canada International - ladies' singles,ladies' singles,Canada,2012
http://www.wikidata.org/entity/Q62051464,2012 Skate Canada International - pair skating,pair skating,Canada,2012
http://www.wikidata.org/entity/Q62051465,2012 Skate Canada International - ice dancing,ice dance,Canada,2012
http://www.wikidata.org/entity/Q62051476,2012 Skate America - pair skating,pair skating,United States,2012
http://www.wikidata.org/entity/Q62051480,2012 Skate America - ladies' singles,ladies' singles,United States,2012
http://www.wikidata.org/entity/Q62051483,2012 Skate America - ice dancing,ice dance,United States,2012
http://www.wikidata.org/entity/Q24899864,2012 NRW Trophy - ice dance,ice dance,Germany,2012
http://www.wikidata.org/entity/Q106903266,27th Mamaia International Bridge Festival,contract bridge,Romania,2012
http://www.wikidata.org/entity/Q123285507,2012 KIA Cold Hawaii PWA World Cup,Wave,Denmark,2012
http://www.wikidata.org/entity/Q16056000,Q16056000,carom billiards,Portugal,2011
http://www.wikidata.org/entity/Q1170320,Q1170320,carom billiards,Austria,2011
http://www.wikidata.org/entity/Q1257282,Q1257282,carom billiards,Turkey,2011
http://www.wikidata.org/entity/Q1257288,Q1257288,carom billiards,Egypt,2011
http://www.wikidata.org/entity/Q367496,volleyball at the 2011 Pan American Games – women's tournament,volleyball,Mexico,2011
http://www.wikidata.org/entity/Q2262199,2011–12 ISU Speed Skating World Cup – World Cup 2,long track speed skating,Kazakhstan,2011
http://www.wikidata.org/entity/Q2262199,2011–12 ISU Speed Skating World Cup – World Cup 2,long track speed skating,Kazakhstan,2011
http://www.wikidata.org/entity/Q3132433,2011 World Championships in Athletics – women's heptathlon,athletics,South Korea,2011
http://www.wikidata.org/entity/Q3562885,volleyball at the 2011 Pan American Games – men's tournament,volleyball,Mexico,2011
http://www.wikidata.org/entity/Q5448064,figure skating at the 2011 Winter Universiade – ladies' singles,ladies' singles,Turkey,2011
http://www.wikidata.org/entity/Q5448066,figure skating at the 2011 Winter Universiade – men's singles,men's singles,Turkey,2011
http://www.wikidata.org/entity/Q5448067,figure skating at the 2011 Winter Universiade – pair skating,pair skating,Turkey,2011
http://www.wikidata.org/entity/Q5448068,figure skating at the 2011 Winter Universiade – ice dancing,ice dance,Turkey,2011
http://www.wikidata.org/entity/Q5466140,football at the 2011 Military World Games – men's tournament,association football,Brazil,2011
http://www.wikidata.org/entity/Q10392337,Q10392337,volleyball,Brazil,2011
http://www.wikidata.org/entity/Q10392338,Q10392338,volleyball,Brazil,2011
http://www.wikidata.org/entity/Q11186947,2011 NRW Trophy - ice dance,ice dance,Germany,2011
http://www.wikidata.org/entity/Q7940478,volleyball at the 2011 Summer Universiade – women's tournament,volleyball,People's Republic of China,2011
http://www.wikidata.org/entity/Q56298570,2011 Trophée Eric Bompard - men's singles,men's singles,France,2011
http://www.wikidata.org/entity/Q56556605,2011 NHK Trophy - men's singles,men's singles,Japan,2011
http://www.wikidata.org/entity/Q56558234,2011 Cup of Russia - men's singles,men's singles,Russia,2011
http://www.wikidata.org/entity/Q61866103,2011 World Figure Skating Championships - men's singles,men's singles,Russia,2011
http://www.wikidata.org/entity/Q61866119,2011 World Figure Skating Championships - pair skating,pair skating,Russia,2011
http://www.wikidata.org/entity/Q61866133,2011 World Figure Skating Championships - ladies' singles,ladies' singles,Russia,2011
http://www.wikidata.org/entity/Q61866140,2011 World Figure Skating Championships - ice dancing,ice dance,Russia,2011
http://www.wikidata.org/entity/Q61867004,2011 European Figure Skating Championships - men's singles,men's singles,Switzerland,2011
http://www.wikidata.org/entity/Q61867009,2011 European Figure Skating Championships - ladies' singles,ladies' singles,Switzerland,2011
http://www.wikidata.org/entity/Q61867014,2011 European Figure Skating Championships - pair skating,pair skating,Switzerland,2011
http://www.wikidata.org/entity/Q61867017,2011 European Figure Skating Championships - ice dancing,ice dance,Switzerland,2011
http://www.wikidata.org/entity/Q56255591,2011–2012 Grand Prix of Figure Skating Final - men's singles,men's singles,Canada,2011
http://www.wikidata.org/entity/Q56257570,2011 Skate America - men's singles,men's singles,United States,2011
http://www.wikidata.org/entity/Q56259036,2011 Skate Canada International - men's singles,men's singles,Canada,2011
http://www.wikidata.org/entity/Q56276316,2011 Cup of China - men's singles,men's singles,People's Republic of China,2011
http://www.wikidata.org/entity/Q61983437,2011 Four Continents Figure Skating Championships - men's singles,men's singles,Taiwan,2011
http://www.wikidata.org/entity/Q61983440,2011 Four Continents Figure Skating Championships - ladies' singles,ladies' singles,Taiwan,2011
http://www.wikidata.org/entity/Q61983447,2011 Four Continents Figure Skating Championships - pair skating,pair skating,Taiwan,2011
http://www.wikidata.org/entity/Q61983451,2011 Four Continents Figure Skating Championships - ice dancing,ice dance,Taiwan,2011
http://www.wikidata.org/entity/Q62051519,2011–2012 Grand Prix of Figure Skating Final - ladies' singles,ladies' singles,Canada,2011
http://www.wikidata.org/entity/Q62051525,2011–2012 Grand Prix of Figure Skating Final - pair skating,pair skating,Canada,2011
http://www.wikidata.org/entity/Q62051526,2011–2012 Grand Prix of Figure Skating Final - ice dancing,ice dance,Canada,2011
http://www.wikidata.org/entity/Q62051539,2011 Rostelecom Cup - ladies' singles,ladies' singles,Russia,2011
http://www.wikidata.org/entity/Q62051543,2011 Rostelecom Cup - pair skating,pair skating,Russia,2011
http://www.wikidata.org/entity/Q62051548,2011 Rostelecom Cup - ice dancing,ice dance,Russia,2011
http://www.wikidata.org/entity/Q62051557,2011 Trophée Eric Bompard - ladies' singles,ladies' singles,France,2011
http://www.wikidata.org/entity/Q62051562,2011 Trophée Eric Bompard - pair skating,pair skating,France,2011
http://www.wikidata.org/entity/Q62051567,2011 Trophée Eric Bompard - ice dancing,ice dance,France,2011
http://www.wikidata.org/entity/Q62051582,2011 NHK Trophy - ladies' singles,ladies' singles,Japan,2011
http://www.wikidata.org/entity/Q62051584,2011 NHK Trophy - pair skating,pair skating,Japan,2011
http://www.wikidata.org/entity/Q62051587,2011 NHK Trophy - ice dancing,ice dance,Japan,2011
http://www.wikidata.org/entity/Q62051605,2011 Cup of China - ladies' singles,ladies' singles,People's Republic of China,2011
http://www.wikidata.org/entity/Q62051610,2011 Cup of China - pair skating,pair skating,People's Republic of China,2011
http://www.wikidata.org/entity/Q62051613,2011 Cup of China - ice dancing,ice dance,People's Republic of China,2011
http://www.wikidata.org/entity/Q21190663,figure skating at the 2011 Asian Winter Games – ice dancing,ice dance,Kazakhstan,2011
http://www.wikidata.org/entity/Q21190823,figure skating at the 2011 Asian Winter Games – men's singles,men's singles,Kazakhstan,2011
http://www.wikidata.org/entity/Q21190903,figure skating at the 2011 Asian Winter Games – pairs,pair skating,Kazakhstan,2011
http://www.wikidata.org/entity/Q24909755,figure skating at the 2011 Asian Winter Games – women's singles,ladies' singles,Kazakhstan,2011
http://www.wikidata.org/entity/Q62051630,2011 Skate Canada International - ladies' singles,ladies' singles,Canada,2011
http://www.wikidata.org/entity/Q62051636,2011 Skate Canada International - pair skating,pair skating,Canada,2011
http://www.wikidata.org/entity/Q62051637,2011 Skate Canada International - ice dancing,ice dance,Canada,2011
http://www.wikidata.org/entity/Q62051659,2011 Skate America - ice dancing,ice dance,United States,2011
http://www.wikidata.org/entity/Q62051661,2011 Skate America - ladies' singles,ladies' singles,United States,2011
http://www.wikidata.org/entity/Q62051666,2011 Skate America - pair skating,pair skating,United States,2011
http://www.wikidata.org/entity/Q123299634,Red Bull Rockets Gran Canaria 2011,Wave,Spain,2011
http://www.wikidata.org/entity/Q1257273,Q1257273,carom billiards,Egypt,2010
http://www.wikidata.org/entity/Q1257277,Q1257277,carom billiards,Turkey,2010
http://www.wikidata.org/entity/Q2233655,2010–11 ISU Speed Skating World Cup – World Cup 3,long track speed skating,Norway,2010
http://www.wikidata.org/entity/Q2233655,2010–11 ISU Speed Skating World Cup – World Cup 3,long track speed skating,Norway,2010
http://www.wikidata.org/entity/Q2663090,2009–10 ISU Speed Skating World Cup – World Cup 6,long track speed skating,Germany,2010
http://www.wikidata.org/entity/Q3130084,2009–10 ISU Speed Skating World Cup Final,long track speed skating,Netherlands,2010
http://www.wikidata.org/entity/Q11186885,2010 NRW Trophy - senior ice dance,ice dance,Germany,2010
http://www.wikidata.org/entity/Q16962106,artistic roller skating at the 2010 Asian Games – pairs,artistic roller skating,People's Republic of China,2010
http://www.wikidata.org/entity/Q56297346,2010 Trophée Eric Bompard - men's singles,men's singles,France,2010
http://www.wikidata.org/entity/Q56556555,2010 NHK Trophy - men's singles,men's singles,Japan,2010
http://www.wikidata.org/entity/Q56558137,2010 Cup of Russia - men's singles,men's singles,Russia,2010
http://www.wikidata.org/entity/Q74019546,2010 European Figure Skating Championships - men's singles,men's singles,Estonia,2010
http://www.wikidata.org/entity/Q74019598,2010 European Figure Skating Championships - ladies' singles,ladies' singles,Estonia,2010
http://www.wikidata.org/entity/Q74019623,2010 European Figure Skating Championships - pair skating,pair skating,Estonia,2010
http://www.wikidata.org/entity/Q74019664,2010 European Figure Skating Championships - ice dancing,ice dance,Estonia,2010
http://www.wikidata.org/entity/Q56255673,2010–2011 Grand Prix of Figure Skating Final - men's singles,men's singles,People's Republic of China,2010
http://www.wikidata.org/entity/Q56257547,2010 Skate America - men's singles,men's singles,United States,2010
http://www.wikidata.org/entity/Q56258994,2010 Skate Canada International - men's singles,men's singles,Canada,2010
http://www.wikidata.org/entity/Q56274497,2010 Cup of China - men's singles,men's singles,People's Republic of China,2010
http://www.wikidata.org/entity/Q61983463,2010 Four Continents Figure Skating Championships - men's singles,men's singles,South Korea,2010
http://www.wikidata.org/entity/Q61983468,2010 Four Continents Figure Skating Championships - ladies' singles,ladies' singles,South Korea,2010
http://www.wikidata.org/entity/Q61983477,2010 Four Continents Figure Skating Championships - pair skating,pair skating,South Korea,2010
http://www.wikidata.org/entity/Q61983484,2010 Four Continents Figure Skating Championships - ice dancing,ice dance,South Korea,2010
http://www.wikidata.org/entity/Q66493868,2010 World Figure Skating Championships - men's singles,men's singles,Italy,2010
http://www.wikidata.org/entity/Q66493880,2010 World Figure Skating Championships - ice dancing,ice dance,Italy,2010
http://www.wikidata.org/entity/Q66712061,2010 World Figure Skating Championships - ladies' singles,ladies' singles,Italy,2010
http://www.wikidata.org/entity/Q66712066,2010 World Figure Skating Championships - pair skating,pair skating,Italy,2010
http://www.wikidata.org/entity/Q110597257,2010 Judo Grand Prix Tunis,judo,Tunisia,2010
http://www.wikidata.org/entity/Q62051731,2010–2011 Grand Prix of Figure Skating Final - ladies' singles,ladies' singles,People's Republic of China,2010
http://www.wikidata.org/entity/Q62051734,2010–2011 Grand Prix of Figure Skating Final - pair skating,pair skating,People's Republic of China,2010
http://www.wikidata.org/entity/Q62051738,2010–2011 Grand Prix of Figure Skating Final - ice dancing,ice dance,People's Republic of China,2010
http://www.wikidata.org/entity/Q62051756,2010 Trophée Eric Bompard - ladies' singles,ladies' singles,France,2010
http://www.wikidata.org/entity/Q62051758,2010 Trophée Eric Bompard - pair skating,pair skating,France,2010
http://www.wikidata.org/entity/Q62051761,2010 Trophée Eric Bompard - ice dancing,ice dance,France,2010
http://www.wikidata.org/entity/Q62051773,2010 Cup of Russia - ladies' singles,ladies' singles,Russia,2010
http://www.wikidata.org/entity/Q62051777,2010 Cup of Russia - pair skating,pair skating,Russia,2010
http://www.wikidata.org/entity/Q62051781,2010 Cup of Russia - ice dancing,ice dance,Russia,2010
http://www.wikidata.org/entity/Q62051809,2010 Skate America - pair skating,pair skating,United States,2010
http://www.wikidata.org/entity/Q62051814,2010 Skate America - ladies' singles,ladies' singles,United States,2010
http://www.wikidata.org/entity/Q62051817,2010 Skate America - ice dancing,ice dance,United States,2010
http://www.wikidata.org/entity/Q62051833,2010 Cup of China - ladies' singles,ladies' singles,People's Republic of China,2010
http://www.wikidata.org/entity/Q62051835,2010 Cup of China - pair skating,pair skating,People's Republic of China,2010
http://www.wikidata.org/entity/Q62051840,2010 Cup of China - ice dancing,ice dance,People's Republic of China,2010
http://www.wikidata.org/entity/Q62051921,2010 Skate Canada International - ladies' singles,ladies' singles,Canada,2010
http://www.wikidata.org/entity/Q62051929,2010 Skate Canada International - pair skating,pair skating,Canada,2010
http://www.wikidata.org/entity/Q62051941,2010 Skate Canada International - ice dancing,ice dance,Canada,2010
http://www.wikidata.org/entity/Q62052074,2010 NHK Trophy - ladies' singles,ladies' singles,Japan,2010
http://www.wikidata.org/entity/Q62052081,2010 NHK Trophy - pair skating,pair skating,Japan,2010
http://www.wikidata.org/entity/Q62052088,2010 NHK Trophy - ice dancing,ice dance,Japan,2010
http://www.wikidata.org/entity/Q123255723,2010 Gran Canaria PWA Grand Prix,Wave,Spain,2010
http://www.wikidata.org/entity/Q1257266,Q1257266,carom billiards,Turkey,2009
http://www.wikidata.org/entity/Q1257269,Q1257269,carom billiards,Egypt,2009
http://www.wikidata.org/entity/Q680201,swimming at the 2009 World Aquatics Championships – men's 4 x 100 metre freestyle relay,competitive swimming,Italy,2009
http://www.wikidata.org/entity/Q954371,2009–10 ISU Speed Skating World Cup – World Cup 2,long track speed skating,Netherlands,2009
http://www.wikidata.org/entity/Q2107196,2008–09 ISU Speed Skating World Cup – Competition 8,long track speed skating,Netherlands,2009
http://www.wikidata.org/entity/Q2193298,2009–10 ISU Speed Skating World Cup – World Cup 3,long track speed skating,Norway,2009
http://www.wikidata.org/entity/Q4616200,2009–10 ISU Speed Skating World Cup – World Cup 4,long track speed skating,Canada,2009
http://www.wikidata.org/entity/Q2349896,2008–09 ISU Speed Skating World Cup Final,long track speed skating,United States,2009
http://www.wikidata.org/entity/Q2358818,2008–09 ISU Speed Skating World Cup – Competition 7,long track speed skating,Germany,2009
http://www.wikidata.org/entity/Q2447878,2009 World Championships in Athletics – women's heptathlon,athletics,Germany,2009
http://www.wikidata.org/entity/Q2547635,2009–10 ISU Speed Skating World Cup – World Cup 5,long track speed skating,United States,2009
http://www.wikidata.org/entity/Q2733525,2009–10 ISU Speed Skating World Cup – World Cup 1,long track speed skating,Germany,2009
http://www.wikidata.org/entity/Q11186825,2009 NRW Trophy - senior ice dance,ice dance,Germany,2009
http://www.wikidata.org/entity/Q56296630,2009 Trophée Eric Bompard - men's singles,men's singles,France,2009
http://www.wikidata.org/entity/Q56556499,2009 NHK Trophy - men's singles,men's singles,Japan,2009
http://www.wikidata.org/entity/Q56558073,2009 Cup of Russia - men's singles,men's singles,Russia,2009
http://www.wikidata.org/entity/Q73758583,2009 Four Continents Figure Skating Championships - men's singles,men's singles,Canada,2009
http://www.wikidata.org/entity/Q73758623,2009 Four Continents Figure Skating Championships - ladies' singles,ladies' singles,Canada,2009
http://www.wikidata.org/entity/Q73758727,2009 Four Continents Figure Skating Championships - pair skating,pair skating,Canada,2009
http://www.wikidata.org/entity/Q73758836,2009 Four Continents Figure Skating Championships - ice dancing,ice dance,Canada,2009
http://www.wikidata.org/entity/Q74024336,2009 European Figure Skating Championships - men's singles,men's singles,Finland,2009
http://www.wikidata.org/entity/Q74024369,2009 European Figure Skating Championships - ladies' singles,ladies' singles,Finland,2009
http://www.wikidata.org/entity/Q74024402,2009 European Figure Skating Championships - pair skating,pair skating,Finland,2009
http://www.wikidata.org/entity/Q74024457,2009 European Figure Skating Championships - ice dancing,ice dance,Finland,2009
http://www.wikidata.org/entity/Q56255756,2009–2010 Grand Prix of Figure Skating Final - men's singles,men's singles,Japan,2009
http://www.wikidata.org/entity/Q56257528,2009 Skate America - men's singles,men's singles,United States,2009
http://www.wikidata.org/entity/Q56258969,2009 Skate Canada International - men's singles,men's singles,Canada,2009
http://www.wikidata.org/entity/Q56260879,2009 Cup of China - men's singles,men's singles,People's Republic of China,2009
http://www.wikidata.org/entity/Q74814987,2009 Skate Canada International - ladies' singles,ladies' singles,Canada,2009
http://www.wikidata.org/entity/Q74814998,2009 Skate Canada International - pair skating,pair skating,Canada,2009
http://www.wikidata.org/entity/Q74815071,2009 Skate Canada International - ice dancing,ice dance,Canada,2009
http://www.wikidata.org/entity/Q74815481,2009 Skate America - ladies' singles,ladies' singles,United States,2009
http://www.wikidata.org/entity/Q74815607,2009 Skate America - pair skating,pair skating,United States,2009
http://www.wikidata.org/entity/Q74815641,2009 Skate America - ice dancing,ice dance,United States,2009
http://www.wikidata.org/entity/Q74816068,2009 NHK Trophy - ladies' singles,ladies' singles,Japan,2009
http://www.wikidata.org/entity/Q74816087,2009 NHK Trophy - pair skating,pair skating,Japan,2009
http://www.wikidata.org/entity/Q74816121,2009 NHK Trophy - ice dancing,ice dance,Japan,2009
http://www.wikidata.org/entity/Q74816761,2009 Rostelecom Cup - ladies' singles,ladies' singles,Russia,2009
http://www.wikidata.org/entity/Q74816768,2009 Rostelecom Cup - pair skating,pair skating,Russia,2009
http://www.wikidata.org/entity/Q74816799,2009 Rostelecom Cup - ice dancing,ice dance,Russia,2009
http://www.wikidata.org/entity/Q74817296,2009 Cup of China - ladies' singles,ladies' singles,People's Republic of China,2009
http://www.wikidata.org/entity/Q74817310,2009 Cup of China - pair skating,pair skating,People's Republic of China,2009
http://www.wikidata.org/entity/Q74817338,2009 Cup of China - ice dancing,ice dance,People's Republic of China,2009
http://www.wikidata.org/entity/Q75503256,2009 NRW Trophy - senior men's singles,men's singles,Germany,2009
http://www.wikidata.org/entity/Q75503299,2009 NRW Trophy - senior ladies' singles,ladies' singles,Germany,2009
http://www.wikidata.org/entity/Q75503371,2009 NRW Trophy - senior pair skating,pair skating,Germany,2009
http://www.wikidata.org/entity/Q66758448,2009 World Figure Skating Championships - men's singles,men's singles,United States,2009
http://www.wikidata.org/entity/Q66758460,2009 World Figure Skating Championships - ladies' singles,ladies' singles,United States,2009
http://www.wikidata.org/entity/Q66758475,2009 World Figure Skating Championships - pair skating,pair skating,United States,2009
http://www.wikidata.org/entity/Q66758532,2009 World Figure Skating Championships - ice dancing,ice dance,United States,2009
http://www.wikidata.org/entity/Q30929570,figure skating at the 2009 Winter Universiade – ladies' singles,ladies' singles,People's Republic of China,2009
http://www.wikidata.org/entity/Q30929571,figure skating at the 2009 Winter Universiade - men's singles,men's singles,People's Republic of China,2009
http://www.wikidata.org/entity/Q30929572,figure skating at the 2009 Winter Universiade - pair skating,pair skating,People's Republic of China,2009
http://www.wikidata.org/entity/Q30929576,figure skating at the 2009 Winter Universiade - synchronized skating,synchronized skating,People's Republic of China,2009
http://www.wikidata.org/entity/Q30929577,figure skating at the 2009 Winter Universiade – ice dance,ice dance,People's Republic of China,2009
http://www.wikidata.org/entity/Q67504111,2009–2010 Grand Prix of Figure Skating Final - ladies' singles,ladies' singles,Japan,2009
http://www.wikidata.org/entity/Q67504121,2009–2010 Grand Prix of Figure Skating Final - pair skating,pair skating,Japan,2009
http://www.wikidata.org/entity/Q67504143,2009–2010 Grand Prix of Figure Skating Final - ice dancing,ice dance,Japan,2009
http://www.wikidata.org/entity/Q67507129,2009 Trophée Eric Bompard - ladies' singles,ladies' singles,France,2009
http://www.wikidata.org/entity/Q67507148,2009 Trophée Eric Bompard - pair skating,pair skating,France,2009
http://www.wikidata.org/entity/Q67507168,2009 Trophée Eric Bompard - ice dancing,ice dance,France,2009
http://www.wikidata.org/entity/Q110597256,2009 Judo Grand Prix Tunis,judo,Tunisia,2009
http://www.wikidata.org/entity/Q1257256,Q1257256,carom billiards,Egypt,2008
http://www.wikidata.org/entity/Q1257262,Q1257262,carom billiards,Spain,2008
http://www.wikidata.org/entity/Q11186741,2008 NRW Trophy - senior ice dance,ice dance,Germany,2008
http://www.wikidata.org/entity/Q56293526,2008 Trophée Eric Bompard - men's singles,men's singles,France,2008
http://www.wikidata.org/entity/Q56556449,2008 NHK Trophy - men's singles,men's singles,Japan,2008
http://www.wikidata.org/entity/Q56558006,2008 Cup of Russia - men's singles,men's singles,Russia,2008
http://www.wikidata.org/entity/Q73759192,2008 Four Continents Figure Skating Championships - men's singles,men's singles,South Korea,2008
http://www.wikidata.org/entity/Q73759240,2008 Four Continents Figure Skating Championships - ladies' singles,ladies' singles,South Korea,2008
http://www.wikidata.org/entity/Q73759274,2008 Four Continents Figure Skating Championships - pair skating,pair skating,South Korea,2008
http://www.wikidata.org/entity/Q73759343,2008 Four Continents Figure Skating Championships - ice dancing,ice dance,South Korea,2008
http://www.wikidata.org/entity/Q56255800,2008–2009 Grand Prix of Figure Skating Final - men's singles,men's singles,South Korea,2008
http://www.wikidata.org/entity/Q56257500,2008 Skate America - men's singles,men's singles,United States,2008
http://www.wikidata.org/entity/Q56258833,2008 Skate Canada International - men's singles,men's singles,Canada,2008
http://www.wikidata.org/entity/Q56260858,2008 Cup of China - men's singles,men's singles,People's Republic of China,2008
http://www.wikidata.org/entity/Q74024967,2008 European Figure Skating Championships - men's singles,men's singles,Croatia,2008
http://www.wikidata.org/entity/Q74024994,2008 European Figure Skating Championships - ladies' singles,ladies' singles,Croatia,2008
http://www.wikidata.org/entity/Q74025026,2008 European Figure Skating Championships - pair skating,pair skating,Croatia,2008
http://www.wikidata.org/entity/Q74025079,2008 European Figure Skating Championships - ice dancing,ice dance,Croatia,2008
http://www.wikidata.org/entity/Q74817624,2008 Skate America - ladies' singles,ladies' singles,United States,2008
http://www.wikidata.org/entity/Q74817642,2008 Skate America - pair skating,pair skating,United States,2008
http://www.wikidata.org/entity/Q74817673,2008 Skate America - ice dancing,ice dance,United States,2008
http://www.wikidata.org/entity/Q74817962,2008 Skate Canada International - ladies' singles,ladies' singles,Canada,2008
http://www.wikidata.org/entity/Q74817980,2008 Skate Canada International - pair skating,pair skating,Canada,2008
http://www.wikidata.org/entity/Q74818010,2008 Skate Canada International - ice dancing,ice dance,Canada,2008
http://www.wikidata.org/entity/Q74818684,2008 Cup of China - ladies' singles,ladies' singles,People's Republic of China,2008
http://www.wikidata.org/entity/Q74818704,2008 Cup of China - pair skating,pair skating,People's Republic of China,2008
http://www.wikidata.org/entity/Q74818727,2008 Cup of China - ice dancing,ice dance,People's Republic of China,2008
http://www.wikidata.org/entity/Q74818976,2008 Trophée Eric Bompard - ladies' singles,ladies' singles,France,2008
http://www.wikidata.org/entity/Q74818991,2008 Trophée Eric Bompard - pair skating,pair skating,France,2008
http://www.wikidata.org/entity/Q74819016,2008 Trophée Eric Bompard - ice dancing,ice dance,France,2008
http://www.wikidata.org/entity/Q74819411,2008 Cup of Russia - ladies' singles,ladies' singles,Russia,2008
http://www.wikidata.org/entity/Q74819438,2008 Cup of Russia - pair skating,pair skating,Russia,2008
http://www.wikidata.org/entity/Q74819460,2008 Cup of Russia - ice dancing,ice dance,Russia,2008
http://www.wikidata.org/entity/Q74819614,2008 NHK Trophy - ladies' singles,ladies' singles,Japan,2008
http://www.wikidata.org/entity/Q74819625,2008 NHK Trophy - pair skating,pair skating,Japan,2008
http://www.wikidata.org/entity/Q74819648,2008 NHK Trophy - ice dancing,ice dance,Japan,2008
http://www.wikidata.org/entity/Q75504567,2008 NRW Trophy - senior men's singles,men's singles,Germany,2008
http://www.wikidata.org/entity/Q75504582,2008 NRW Trophy - senior ladies' singles,ladies' singles,Germany,2008
